Company Number,Company Name,Director Name,Date of Birth,Role,Depth
00002065,LLOYDS BANK PLC,"CHEETHAM, Catharine Lucy",N/A,secretary,0
00002065,LLOYDS BANK PLC,"BENTLEY, Sarah Elise",8/1971,director,0
00002065,LLOYDS BANK PLC,"BOSTOCK, Nathan Mark",10/1960,director,0
00002065,LLOYDS BANK PLC,"BUDENBERG, Robin Francis",5/1959,director,0
00002065,LLOYDS BANK PLC,"CHALMERS, William Leon David",7/1968,director,0
00002065,LLOYDS BANK PLC,"GILLIGAN, Brendan Edward",6/1956,director,0
00002065,LLOYDS BANK PLC,"HINSHELWOOD, Nigel Grant",2/1966,director,0
00002065,LLOYDS BANK PLC,"LEGG, Sarah Catherine",9/1967,director,0
00002065,LLOYDS BANK PLC,"MACKENZIE, Amanda Felicity",12/1963,director,0
00002065,LLOYDS BANK PLC,"MEHTA, Harmeen",8/1974,director,0
00002065,LLOYDS BANK PLC,"NUNN, Charles Alan",9/1971,director,0
00002065,LLOYDS BANK PLC,"TURNER, Catherine Lucy",6/1963,director,0
00002065,LLOYDS BANK PLC,"VOGELZANG, Chris",11/1962,director,0
00002065,LLOYDS BANK PLC,"WOODS, Catherine Marie",9/1962,director,0
00002065,LLOYDS BANK PLC,"BAINES, Harold Francis",N/A,secretary,0
00002065,LLOYDS BANK PLC,"BOSTON, Marc-John",N/A,secretary,0
00002065,LLOYDS BANK PLC,"COLTMAN, Margaret Ann",N/A,secretary,0
00002065,LLOYDS BANK PLC,"DAVIES, Claire Anne",N/A,secretary,0
00002065,LLOYDS BANK PLC,"HATCHER, Michael Roger",N/A,secretary,0
00002065,LLOYDS BANK PLC,"MARCH, Luke Henry Walter",N/A,secretary,0
00002065,LLOYDS BANK PLC,"MICHIE, Alastair John",N/A,secretary,0
00002065,LLOYDS BANK PLC,"MICHIE, Alastair John",N/A,secretary,0
00002065,LLOYDS BANK PLC,"WOOD, Malcolm James",N/A,secretary,0
00002065,LLOYDS BANK PLC,"ATKINSON, Michael Kent",5/1945,director,0
00002065,LLOYDS BANK PLC,"AYLIFFE, Peter George Edwin",3/1953,director,0
00002065,LLOYDS BANK PLC,"BAYS, John Newton",1/1942,director,0
00002065,LLOYDS BANK PLC,"BERNDT, Wolfgang Christian Georg, Dr",10/1942,director,0
00002065,LLOYDS BANK PLC,"BISCHOFF, Winfried Franz Wilhelm, Sir",5/1941,director,0
00002065,LLOYDS BANK PLC,"BLACKWELL, Lord (Norman Roy)",7/1952,director,0
00002065,LLOYDS BANK PLC,"BLANK, Maurice Victor, Sir",11/1942,director,0
00002065,LLOYDS BANK PLC,"BROWN, Ewan",3/1942,director,0
00002065,LLOYDS BANK PLC,"BROWN, Paul Gregorius",9/1942,director,0
00002065,LLOYDS BANK PLC,"BUTLER, Alan Clive",6/1946,director,0
